Filename,Peak Nr.,Component,Master Peak,Ref. Name,Start[s],Rt[s],End[s],Width[s],Sample Dilution[%],Ampl. 44[mV],Ampl. 45[mV],Ampl. 46[mV],BGD 44[mV],BGD 45[mV],BGD 46[mV],Area All[Vs],Area 44[Vs],Area 45[Vs],Area 46[Vs],rArea All[mVs],rArea 44[mVs],rArea 45[mVs],rArea 46[mVs],R 45CO2/44CO2,rR 45CO2/44CO2,rd 45CO2/44CO2[per mil]vs. CO2 Lhyges,d 45CO2/44CO2[per mil]vs. VPDB VSMOW,DeltaDelta 45CO2/44CO2[per mil],R 46CO2/44CO2,rR 46CO2/44CO2,rd 46CO2/44CO2[per mil]vs. CO2 Lhyges,d 46CO2/44CO2[per mil]vs. VPDB VSMOW,DeltaDelta 46CO2/44CO2[per mil],R 13C/12C,d 13C/12C[per mil]vs. VPDB,AT% 13C/12C[%],R 18O/16O,d 18O/16O[per mil]vs. VSMOW,AT% 18O/16O[%],R 17O/16O,d 17O/16O
AW_N_1-3_-0000.dxf,1, - , - ,CO2 Lhyges,37.4,66.9,69.2,31.8,0.000,1283,1519,1746,1.0,1.1,0.9,37.504,36.917,0.437,0.151,130837,36917,43694,50227,0.0119331,1.1835816,0.109,-4.316, - ,0.0040196,1.3605513,0.014,0.004, - ,0.0111285,-4.627,1.100599,0.0020052,0.014,0.200121,0.0004023,0.007
AW_N_1-3_-0000.dxf,2, - , - ,CO2 Lhyges,97.2,126.7,129.0,31.8,0.000,1276,1510,1736,1.3,1.5,1.4,37.324,36.739,0.435,0.150,130204,36739,43481,49984,0.0119323,1.1834954,0.037,-4.388, - ,0.0040194,1.3604952,-0.027,-0.038, - ,0.0111276,-4.703,1.100516,0.0020051,-0.027,0.200113,0.0004023,-0.014
AW_N_1-3_-0000.dxf,3*, - , - ,CO2 Lhyges,156.8,163.2,188.7,32.0,0.000,1274,1508,1733,1.4,1.6,1.5,37.291,36.706,0.434,0.150,130087,36706,43440,49940,0.0119318,1.1834522,0.000,-4.425, - ,0.0040195,1.3605320,0.000,-0.011, - ,0.0111272,-4.743,1.100472,0.0020052,-0.000,0.200119,0.0004023,-0.000
AW_N_1-3_-0000.dxf,4, - , - ,CO2 Lhyges,216.5,246.0,248.3,31.8,0.000,1277,1511,1737,1.5,1.6,1.6,37.297,36.713,0.434,0.150,130109,36713,43449,49947,0.0119322,1.1834932,0.035,-4.390, - ,0.0040193,1.3604671,-0.048,-0.058, - ,0.0111276,-4.704,1.100514,0.0020051,-0.048,0.200109,0.0004023,-0.025
AW_N_1-3_-0000.dxf,8+,S-Metolachlor,5,CO2 Lhyges,2233.8,2240.1,2247.0,13.2, - ,166,191,220,390.2,443.0,513.9,1.400,1.358,0.016,0.005,4727,1358,1567,1802,0.0116335,1.1538597,-25.005,-29.319,8.547,0.0039210,1.3271826,-24.512,-24.522,-4.024,0.0108390,-30.515,1.072281,0.0019561,-24.481,0.195229,0.0003972,-12.708
AW_N_1-3_-0000.dxf,9+,S-Metolachlor,8,CO2 Lhyges,2227.9,2240.1,2247.8,19.9, - ,166,191,220,390.2,443.0,513.9,1.718,1.666,0.019,0.007,5800,1666,1921,2212,0.0116278,1.1532967,-25.481,-29.793,-0.488,0.0039225,1.3276816,-24.145,-24.156,0.376,0.0108332,-31.036,1.071711,0.0019568,-24.113,0.195303,0.0003973,-12.516
AW_N_1-3_-0000.dxf,10+,S-Metolachlor,9,CO2 Lhyges,2227.9,2240.1,2247.8,19.9, - ,166,191,220,394.2,448.7,521.9,1.722,1.670,0.019,0.007,5814,1670,1927,2218,0.0116340,1.1539141,-24.959,-29.273,0.535,0.0039240,1.3282173,-23.752,-23.762,0.403,0.0108393,-30.494,1.072304,0.0019576,-23.720,0.195381,0.0003974,-12.311
AW_N_1-3_-0000.dxf,12+,S-Metolachlor,5,CO2 Lhyges,2233.8,2240.1,2247.0,13.2, - ,175,202,233,84.5,97.6,111.6,1.533,1.486,0.017,0.006,5173,1486,1713,1973,0.0116206,1.1525844,-26.083,-30.392,7.433,0.0039216,1.3273980,-24.354,-24.364,-3.862,0.0108261,-31.671,1.071016,0.0019564,-24.320,0.195261,0.0003972,-12.624
AW_N_1-3_-0000.dxf,13+,S-Metolachlor,8,CO2 Lhyges,2233.8,2240.1,2247.0,13.2, - ,166,191,220,397.4,450.6,524.6,1.404,1.362,0.016,0.005,4740,1362,1571,1807,0.0116338,1.1538931,-24.977,-29.291,0.029,0.0039211,1.3272232,-24.482,-24.493,0.031,0.0108394,-30.486,1.072313,0.0019562,-24.451,0.195235,0.0003972,-12.693
AW_N_1-3_-0000.dxf,14+,S-Metolachlor,13,CO2 Lhyges,2227.9,2240.1,2247.4,19.4, - ,166,191,220,397.4,450.6,524.6,1.708,1.656,0.019,0.007,5766,1656,1910,2199,0.0116283,1.1533518,-25.434,-29.746,-0.469,0.0039226,1.3277136,-24.122,-24.132,0.369,0.0108338,-30.987,1.071764,0.0019569,-24.090,0.195307,0.0003973,-12.504
