Filename,Peak Nr.,Component,Master Peak,Ref. Name,Start[s],Rt[s],End[s],Width[s],Sample Dilution[%],Ampl. 44[mV],Ampl. 45[mV],Ampl. 46[mV],BGD 44[mV],BGD 45[mV],BGD 46[mV],Area All[Vs],Area 44[Vs],Area 45[Vs],Area 46[Vs],rArea All[mVs],rArea 44[mVs],rArea 45[mVs],rArea 46[mVs],R 45CO2/44CO2,rR 45CO2/44CO2,rd 45CO2/44CO2[per mil]vs. CO2 Lhyges,d 45CO2/44CO2[per mil]vs. VPDB VSMOW,DeltaDelta 45CO2/44CO2[per mil],R 46CO2/44CO2,rR 46CO2/44CO2,rd 46CO2/44CO2[per mil]vs. CO2 Lhyges,d 46CO2/44CO2[per mil]vs. VPDB VSMOW,DeltaDelta 46CO2/44CO2[per mil],R 13C/12C,d 13C/12C[per mil]vs. VPDB,AT% 13C/12C[%],R 18O/16O,d 18O/16O[per mil]vs. VSMOW,AT% 18O/16O[%],R 17O/16O,d 17O/16O
AO_W2_2-1_-0000.dxf,1, - , - ,CO2 Lhyges,37.2,66.7,69.2,32.0,0.000,1312,1555,1785,0.6,0.6,0.3,38.099,37.502,0.445,0.153,132960,37502,44451,51008,0.0119350,1.1853044,0.264,-4.162, - ,0.0040197,1.3601447,0.058,0.047, - ,0.0111303,-4.463,1.100778,0.0020053,0.057,0.200130,0.0004023,0.030
AO_W2_2-1_-0000.dxf,2, - , - ,CO2 Lhyges,97.0,125.2,129.0,32.0,0.000,1302,1543,1771,1.1,1.2,1.0,38.059,37.462,0.444,0.153,132809,37462,44394,50952,0.0119324,1.1850445,0.045,-4.380, - ,0.0040196,1.3601046,0.028,0.018, - ,0.0111277,-4.696,1.100523,0.0020053,0.028,0.200124,0.0004023,0.015
AO_W2_2-1_-0000.dxf,3*, - , - ,CO2 Lhyges,156.8,186.2,188.5,31.8,0.000,1304,1545,1774,1.3,1.3,1.2,38.077,37.480,0.444,0.153,132870,37480,44414,50976,0.0119318,1.1849914,0.000,-4.425, - ,0.0040195,1.3600659,0.000,-0.011, - ,0.0111272,-4.743,1.100472,0.0020052,-0.000,0.200119,0.0004023,-0.000
AO_W2_2-1_-0000.dxf,4, - , - ,CO2 Lhyges,216.3,245.8,248.3,32.0,0.000,1304,1545,1773,1.3,1.4,1.3,38.070,37.473,0.444,0.153,132839,37473,44404,50962,0.0119314,1.1849526,-0.033,-4.457, - ,0.0040193,1.3599796,-0.063,-0.074, - ,0.0111268,-4.776,1.100436,0.0020051,-0.063,0.200106,0.0004023,-0.033
AO_W2_2-1_-0000.dxf,11+,S-Metolachlor,6,CO2 Lhyges,2210.2,2230.2,2239.6,29.5, - ,480,552,637,-745.9,-863.0,-1009.5,5.129,4.975,0.057,0.020,17328,4975,5748,6605,0.0116338,1.1553964,-24.975,-29.289,3.740,0.0039237,1.3276463,-23.837,-23.847,-0.988,0.0108391,-30.508,1.072289,0.0019575,-23.805,0.195364,0.0003974,-12.355
AO_W2_2-1_-0000.dxf,13+,S-Metolachlor,11,CO2 Lhyges,2212.7,2230.2,2239.6,27.0, - ,480,552,637,-745.9,-863.0,-1009.5,5.068,4.916,0.057,0.020,17120,4916,5678,6526,0.0116305,1.1550698,-25.250,-29.563,-0.283,0.0039237,1.3276403,-23.841,-23.852,-0.005,0.0108358,-30.802,1.071967,0.0019575,-23.809,0.195363,0.0003974,-12.357
AO_W2_2-1_-0000.dxf,18+,S-Metolachlor,11,CO2 Lhyges,2213.9,2230.2,2239.4,25.5, - ,480,552,637,-745.9,-863.0,-1009.5,5.021,4.869,0.056,0.019,16958,4869,5624,6465,0.0116292,1.1549403,-25.360,-29.672,-0.395,0.0039236,1.3276010,-23.870,-23.880,-0.034,0.0108345,-30.917,1.071841,0.0019574,-23.838,0.195358,0.0003973,-12.372
AO_W2_2-1_-0000.dxf,22+,S-Metolachlor,11,CO2 Lhyges,2210.2,2230.2,2239.6,29.5, - ,466,535,619,320.0,457.8,404.4,4.633,4.494,0.052,0.018,15647,4494,5179,5974,0.0116047,1.1525035,-27.416,-31.719,-2.504,0.0039289,1.3293984,-22.549,-22.559,1.320,0.0108094,-33.162,1.069385,0.0019601,-22.510,0.195623,0.0003976,-11.679
AO_W2_2-1_-0000.dxf,25+,S-Metolachlor,11,CO2 Lhyges,2219.8,2230.2,2238.4,18.6, - ,480,552,637,-745.9,-863.0,-1009.5,4.547,4.410,0.051,0.018,15349,4410,5087,5852,0.0116149,1.1535166,-26.561,-30.868,-1.627,0.0039215,1.3268909,-24.392,-24.403,-0.569,0.0108204,-32.180,1.070459,0.0019564,-24.358,0.195254,0.0003972,-12.644
AO_W2_2-1_-0000.dxf,26+,S-Metolachlor,25,CO2 Lhyges,2220.4,2230.2,2238.4,18.0, - ,480,552,637,-745.9,-863.0,-1009.5,4.476,4.342,0.050,0.017,15109,4342,5007,5761,0.0116114,1.1531733,-26.851,-31.157,-0.298,0.0039214,1.3268624,-24.413,-24.424,-0.022,0.0108170,-32.488,1.070122,0.0019563,-24.378,0.195250,0.0003972,-12.654
AO_W2_2-1_-0000.dxf,8, - , - ,CO2 Lhyges,2763.4,2792.9,2795.4,32.0,0.000,1303,1544,1772,0.6,0.6,0.3,37.761,37.168,0.441,0.152,131785,37168,44061,50556,0.0119363,1.1854327,0.372,-4.054, - ,0.0040199,1.3601981,0.097,0.087, - ,0.0111316,-4.349,1.100903,0.0020054,0.096,0.200138,0.0004023,0.050
AO_W2_2-1_-0000.dxf,9, - , - ,CO2 Lhyges,2823.2,2852.2,2855.1,32.0,0.000,1304,1546,1774,1.1,1.2,0.9,38.040,37.444,0.444,0.153,132752,37444,44377,50931,0.0119336,1.1851704,0.151,-4.274, - ,0.0040199,1.3602063,0.103,0.093, - ,0.0111289,-4.586,1.100644,0.0020054,0.103,0.200139,0.0004023,0.053
