Filename,Peak Nr.,Component,Master Peak,Ref. Name,Start[s],Rt[s],End[s],Width[s],Sample Dilution[%],Ampl. 44[mV],Ampl. 45[mV],Ampl. 46[mV],BGD 44[mV],BGD 45[mV],BGD 46[mV],Area All[Vs],Area 44[Vs],Area 45[Vs],Area 46[Vs],rArea All[mVs],rArea 44[mVs],rArea 45[mVs],rArea 46[mVs],R 45CO2/44CO2,rR 45CO2/44CO2,rd 45CO2/44CO2[per mil]vs. CO2 Lhyges,d 45CO2/44CO2[per mil]vs. VPDB VSMOW,DeltaDelta 45CO2/44CO2[per mil],R 46CO2/44CO2,rR 46CO2/44CO2,rd 46CO2/44CO2[per mil]vs. CO2 Lhyges,d 46CO2/44CO2[per mil]vs. VPDB VSMOW,DeltaDelta 46CO2/44CO2[per mil],R 13C/12C,d 13C/12C[per mil]vs. VPDB,AT% 13C/12C[%],R 18O/16O,d 18O/16O[per mil]vs. VSMOW,AT% 18O/16O[%],R 17O/16O,d 17O/16O
AO_W10_4-3_-0001.dxf,1, - , - ,CO2 Lhyges,37.4,66.9,69.2,31.8,0.000,1273,1505,1730,1.0,1.0,0.9,37.146,36.564,0.433,0.149,129536,36564,43259,49713,0.0119332,1.1831053,0.117,-4.308, - ,0.0040198,1.3596018,0.062,0.052, - ,0.0111285,-4.620,1.100607,0.0020053,0.062,0.200131,0.0004023,0.032
AO_W10_4-3_-0001.dxf,2, - , - ,CO2 Lhyges,97.2,126.0,129.0,31.8,0.000,1262,1493,1715,1.3,1.4,1.4,36.932,36.353,0.430,0.148,128783,36353,43008,49421,0.0119326,1.1830433,0.065,-4.360, - ,0.0040194,1.3594707,-0.034,-0.045, - ,0.0111280,-4.672,1.100549,0.0020051,-0.034,0.200112,0.0004023,-0.018
AO_W10_4-3_-0001.dxf,3*, - , - ,CO2 Lhyges,156.8,186.2,188.7,32.0,0.000,1264,1495,1719,1.4,1.5,1.5,37.032,36.452,0.431,0.149,129131,36452,43122,49557,0.0119318,1.1829664,0.000,-4.425, - ,0.0040195,1.3595171,0.000,-0.011, - ,0.0111272,-4.743,1.100472,0.0020052,-0.000,0.200119,0.0004023,-0.000
AO_W10_4-3_-0001.dxf,4, - , - ,CO2 Lhyges,216.5,244.9,248.3,31.8,0.000,1260,1491,1713,1.4,1.5,1.6,36.853,36.276,0.429,0.148,128504,36276,42913,49315,0.0119316,1.1829480,-0.016,-4.440, - ,0.0040193,1.3594487,-0.050,-0.061, - ,0.0111270,-4.758,1.100456,0.0020051,-0.050,0.200109,0.0004023,-0.026
AO_W10_4-3_-0001.dxf,11+,S-Metolachlor,10,CO2 Lhyges,2249.3,2259.5,2277.1,27.8, - ,1155,1323,1539,279.4,322.6,367.0,10.141,9.836,0.113,0.039,34293,9836,11339,13118,0.0116285,1.1528967,-25.419,-29.731,-1.129,0.0039432,1.3337217,-18.974,-18.984,-0.177,0.0108318,-31.164,1.071571,0.0019672,-18.936,0.196337,0.0003984,-9.816
AO_W10_4-3_-0001.dxf,13+,S-Metolachlor,9,CO2 Lhyges,2249.3,2259.5,2277.1,27.8, - ,1144,1310,1524,123.4,142.5,164.5,9.810,9.515,0.110,0.038,33175,9515,10972,12689,0.0116312,1.1531622,-25.195,-29.508,0.920,0.0039430,1.3336486,-19.028,-19.038,-0.481,0.0108345,-30.923,1.071835,0.0019671,-18.990,0.196326,0.0003984,-9.844
AO_W10_4-3_-0001.dxf,15+,S-Metolachlor,14,CO2 Lhyges,2249.3,2259.5,2277.1,27.8, - ,1153,1321,1536,264.1,299.8,349.8,10.082,9.778,0.113,0.039,34097,9778,11278,13041,0.0116331,1.1533479,-25.038,-29.351,-0.586,0.0039431,1.3336678,-19.014,-19.024,-0.154,0.0108363,-30.756,1.072018,0.0019671,-18.976,0.196329,0.0003984,-9.837
AO_W10_4-3_-0001.dxf,16+,S-Metolachlor,15,CO2 Lhyges,2249.3,2259.5,2277.1,27.8, - ,1134,1299,1511,-519.9,-604.7,-693.5,9.500,9.214,0.106,0.037,32127,9214,10624,12289,0.0116305,1.1530933,-25.253,-29.566,-0.221,0.0039435,1.3338186,-18.903,-18.913,0.113,0.0108337,-30.990,1.071762,0.0019674,-18.865,0.196351,0.0003984,-9.779
AO_W10_4-3_-0001.dxf,17+,S-Metolachlor,16,CO2 Lhyges,2249.3,2259.5,2277.1,27.8, - ,1134,1299,1511,-647.0,-761.9,-856.4,9.492,9.206,0.106,0.037,32101,9206,10611,12283,0.0116260,1.1526432,-25.633,-29.944,-0.390,0.0039448,1.3342472,-18.587,-18.598,0.321,0.0108291,-31.408,1.071305,0.0019680,-18.548,0.196414,0.0003985,-9.614
AO_W10_4-3_-0001.dxf,7, - , - ,CO2 Lhyges,2764.0,2793.3,2795.8,31.8,0.000,1267,1499,1722,0.9,1.0,0.9,36.960,36.381,0.430,0.148,128882,36381,43044,49457,0.0119334,1.1831266,0.135,-4.290, - ,0.0040192,1.3594031,-0.084,-0.094, - ,0.0111288,-4.595,1.100634,0.0020050,-0.084,0.200102,0.0004023,-0.043
AO_W10_4-3_-0001.dxf,8, - , - ,CO2 Lhyges,2823.6,2853.1,2855.4,31.8,0.000,1271,1504,1728,1.3,1.3,1.4,37.147,36.565,0.433,0.149,129525,36565,43255,49704,0.0119318,1.1829677,0.001,-4.424, - ,0.0040190,1.3593386,-0.131,-0.142, - ,0.0111272,-4.737,1.100479,0.0020049,-0.131,0.200092,0.0004023,-0.068
